   t |  uy[mm] | fy[N] 
  2.90000000e-06   2.00000000e-01   2.44899210e+03
  2.92000000e-06   2.00000000e-01   2.44899210e+03
  2.94000000e-06   2.00000000e-01   2.44899210e+03
  2.96000000e-06   2.00000000e-01   2.44899210e+03
  2.98000000e-06   2.00000000e-01   2.44899210e+03
  3.00000000e-06   2.00000000e-01   2.44899210e+03
  3.02000000e-06   2.00000000e-01   2.44899210e+03
  3.04000000e-06   2.00000000e-01   2.44899210e+03
  3.06000000e-06   2.00000000e-01   2.44899210e+03
  3.08000000e-06   2.00000000e-01   2.44899210e+03
  3.10000000e-06   2.00000000e-01   2.44899210e+03
  3.12000000e-06   2.00000000e-01   2.44899210e+03
  3.14000000e-06   2.00000000e-01   2.44899210e+03
  3.16000000e-06   2.00000000e-01   2.44899210e+03
  3.18000000e-06   2.00000000e-01   2.44899210e+03
  3.20000000e-06   2.00000000e-01   2.44899210e+03
  3.22000000e-06   2.00000000e-01   2.44899210e+03
  3.24000000e-06   2.00000000e-01   2.44899210e+03
  3.26000000e-06   2.00000000e-01   2.44899210e+03
  3.28000000e-06   2.00000000e-01   2.44899210e+03
  3.30000000e-06   2.00000000e-01   2.44899210e+03
  3.32000000e-06   2.00000000e-01   2.44899210e+03
  3.34000000e-06   2.00000000e-01   2.44899210e+03
  3.36000000e-06   2.00000000e-01   2.44899210e+03
  3.38000000e-06   2.00000000e-01   2.44899210e+03
  3.40000000e-06   2.00000000e-01   2.44899210e+03
  3.42000000e-06   2.00000000e-01   2.44899210e+03
  3.44000000e-06   2.00000000e-01   2.44899210e+03
  3.46000000e-06   2.00000000e-01   2.44899210e+03
  3.48000000e-06   2.00000000e-01   2.44899210e+03
  3.50000000e-06   2.00000000e-01   2.44899210e+03
  3.52000000e-06   2.00000000e-01   2.44899210e+03
  3.54000000e-06   2.00000000e-01   2.44899210e+03
  3.56000000e-06   2.00000000e-01   2.44899210e+03
  3.58000000e-06   2.00000000e-01   2.44899210e+03
  3.60000000e-06   2.00000000e-01   2.44899210e+03
  3.62000000e-06   2.00000000e-01   2.44899210e+03
  3.64000000e-06   2.00000000e-01   2.44899210e+03
  3.66000000e-06   2.00000000e-01   2.44899210e+03
  3.68000000e-06   2.00000000e-01   2.44899210e+03
  3.70000000e-06   2.00000000e-01   2.44899210e+03
  3.72000000e-06   2.00000000e-01   2.44899210e+03
  3.74000000e-06   2.00000000e-01   2.44899210e+03
  3.76000000e-06   2.00000000e-01   2.44899210e+03
  3.78000000e-06   2.00000000e-01   2.44899210e+03
  3.80000000e-06   2.00000000e-01   2.44899210e+03
  3.82000000e-06   2.00000000e-01   2.44899210e+03
  3.84000000e-06   2.00000000e-01   2.44899210e+03
  3.86000000e-06   2.00000000e-01   2.44899210e+03
  3.88000000e-06   2.00000000e-01   2.44899210e+03
  3.90000000e-06   2.00000000e-01   2.44899210e+03
  3.92000000e-06   2.00000000e-01   2.44899210e+03
  3.94000000e-06   2.00000000e-01   2.44899210e+03
  3.96000000e-06   2.00000000e-01   2.44899210e+03
  3.98000000e-06   2.00000000e-01   2.44899210e+03
  4.00000000e-06   2.00000000e-01   2.44899210e+03
  4.02000000e-06   2.00000000e-01   2.44899210e+03
  4.04000000e-06   2.00000000e-01   2.44899210e+03
  4.06000000e-06   2.00000000e-01   2.44899210e+03
  4.08000000e-06   2.00000000e-01   2.44899210e+03
  4.10000000e-06   2.00000000e-01   2.44899210e+03
  4.12000000e-06   2.00000000e-01   2.44899210e+03
  4.14000000e-06   2.00000000e-01   2.44899210e+03
  4.16000000e-06   2.00000000e-01   2.44899210e+03
  4.18000000e-06   2.00000000e-01   2.44899210e+03
  4.20000000e-06   2.00000000e-01   2.44899210e+03
  4.22000000e-06   2.00000000e-01   2.44899210e+03
  4.24000000e-06   2.00000000e-01   2.44899210e+03
  4.26000000e-06   2.00000000e-01   2.44899210e+03
  4.28000000e-06   2.00000000e-01   2.44899210e+03
  4.30000000e-06   2.00000000e-01   2.44899210e+03
  4.32000000e-06   2.00000000e-01   2.44899210e+03
  4.34000000e-06   2.00000000e-01   2.44899210e+03
  4.36000000e-06   2.00000000e-01   2.44899210e+03
  4.38000000e-06   2.00000000e-01   2.44899210e+03
  4.40000000e-06   2.00000000e-01   2.44899210e+03
  4.42000000e-06   2.00000000e-01   2.44899210e+03
  4.44000000e-06   2.00000000e-01   2.44899210e+03
  4.46000000e-06   2.00000000e-01   2.44899210e+03
  4.48000000e-06   2.00000000e-01   2.44899210e+03
  4.50000000e-06   2.00000000e-01   2.44899210e+03
  4.52000000e-06   2.00000000e-01   2.44899210e+03
  4.54000000e-06   2.00000000e-01   2.44899210e+03
  4.56000000e-06   2.00000000e-01   2.44899210e+03
  4.58000000e-06   2.00000000e-01   2.44899210e+03
  4.60000000e-06   2.00000000e-01   2.44899210e+03
  4.62000000e-06   2.00000000e-01   2.44899210e+03
  4.64000000e-06   2.00000000e-01   2.44899210e+03
  4.66000000e-06   2.00000000e-01   2.44899210e+03
  4.68000000e-06   2.00000000e-01   2.44899210e+03
  4.70000000e-06   2.00000000e-01   2.44899210e+03
  4.72000000e-06   2.00000000e-01   2.44899210e+03
  4.74000000e-06   2.00000000e-01   2.44899210e+03
  4.76000000e-06   2.00000000e-01   2.44899210e+03
  4.78000000e-06   2.00000000e-01   2.44899210e+03
  4.80000000e-06   2.00000000e-01   2.44899210e+03
  4.82000000e-06   2.00000000e-01   2.44899210e+03
  4.84000000e-06   2.00000000e-01   2.44899210e+03
  4.86000000e-06   2.00000000e-01   2.44899210e+03
  4.88000000e-06   2.00000000e-01   2.44899210e+03
  4.90000000e-06   2.00000000e-01   2.44899210e+03
  4.92000000e-06   2.00000000e-01   2.44899210e+03
  4.94000000e-06   2.00000000e-01   2.44899210e+03
  4.96000000e-06   2.00000000e-01   2.44899210e+03
  4.98000000e-06   2.00000000e-01   2.44899210e+03
  5.00000000e-06   2.00000000e-01   2.44899210e+03
  5.02000000e-06   2.00000000e-01   2.44899210e+03
  5.04000000e-06   2.00000000e-01   2.44899210e+03
  5.06000000e-06   2.00000000e-01   2.44899210e+03
  5.08000000e-06   2.00000000e-01   2.44899210e+03
  5.10000000e-06   2.00000000e-01   2.44899210e+03
  5.12000000e-06   2.00000000e-01   2.44899210e+03
  5.14000000e-06   2.00000000e-01   2.44899210e+03
  5.16000000e-06   2.00000000e-01   2.44899210e+03
  5.18000000e-06   2.00000000e-01   2.44899210e+03
  5.20000000e-06   2.00000000e-01   2.44899210e+03
  5.22000000e-06   2.00000000e-01   2.44899210e+03
  5.24000000e-06   2.00000000e-01   2.44899210e+03
  5.26000000e-06   2.00000000e-01   2.44899210e+03
  5.28000000e-06   2.00000000e-01   2.44899210e+03
  5.30000000e-06   2.00000000e-01   2.44899210e+03
  5.32000000e-06   2.00000000e-01   2.44899210e+03
  5.34000000e-06   2.00000000e-01   2.44899210e+03
  5.36000000e-06   2.00000000e-01   2.44899210e+03
  5.38000000e-06   2.00000000e-01   2.44899210e+03
  5.40000000e-06   2.00000000e-01   2.44899210e+03
  5.42000000e-06   2.00000000e-01   2.44899210e+03
  5.44000000e-06   2.00000000e-01   2.44899210e+03
  5.46000000e-06   2.00000000e-01   2.44899210e+03
  5.48000000e-06   2.00000000e-01   2.44899210e+03
  5.50000000e-06   2.00000000e-01   2.44899210e+03
  5.52000000e-06   2.00000000e-01   2.44899210e+03
  5.54000000e-06   2.00000000e-01   2.44899210e+03
  5.56000000e-06   2.00000000e-01   2.44899210e+03
  5.58000000e-06   2.00000000e-01   2.44899210e+03
  5.60000000e-06   2.00000000e-01   2.44899210e+03
  5.62000000e-06   2.00000000e-01   2.44899210e+03
  5.64000000e-06   2.00000000e-01   2.44899210e+03
  5.66000000e-06   2.00000000e-01   2.44899210e+03
  5.68000000e-06   2.00000000e-01   2.44899210e+03
  5.70000000e-06   2.00000000e-01   2.44899210e+03
  5.72000000e-06   2.00000000e-01   2.44899210e+03
  5.74000000e-06   2.00000000e-01   2.44899210e+03
  5.76000000e-06   2.00000000e-01   2.44899210e+03
  5.78000000e-06   2.00000000e-01   2.44899210e+03
  5.80000000e-06   2.00000000e-01   2.44899210e+03
  5.82000000e-06   2.00000000e-01   2.44899210e+03
  5.84000000e-06   2.00000000e-01   2.44899210e+03
  5.86000000e-06   2.00000000e-01   2.44899210e+03
  5.88000000e-06   2.00000000e-01   2.44899210e+03
  5.90000000e-06   2.00000000e-01   2.44899210e+03
  5.92000000e-06   2.00000000e-01   2.44899210e+03
  5.94000000e-06   2.00000000e-01   2.44899210e+03
  5.96000000e-06   2.00000000e-01   2.44899210e+03
  5.98000000e-06   2.00000000e-01   2.44899210e+03
  6.00000000e-06   2.00000000e-01   2.44899210e+03
  6.02000000e-06   2.00000000e-01   2.44899210e+03
  6.04000000e-06   2.00000000e-01   2.44899210e+03
  6.06000000e-06   2.00000000e-01   2.44899210e+03
  6.08000000e-06   2.00000000e-01   2.44899210e+03
  6.10000000e-06   2.00000000e-01   2.44899210e+03
  6.12000000e-06   2.00000000e-01   2.44899210e+03
  6.14000000e-06   2.00000000e-01   2.44899210e+03
  6.16000000e-06   2.00000000e-01   2.44899210e+03
  6.18000000e-06   2.00000000e-01   2.44899210e+03
  6.20000000e-06   2.00000000e-01   2.44899210e+03
  6.22000000e-06   2.00000000e-01   2.44899210e+03
  6.24000000e-06   2.00000000e-01   2.44899210e+03
  6.26000000e-06   2.00000000e-01   2.44899210e+03
  6.28000000e-06   2.00000000e-01   2.44899210e+03
  6.30000000e-06   2.00000000e-01   2.44899210e+03
  6.32000000e-06   2.00000000e-01   2.44899210e+03
  6.34000000e-06   2.00000000e-01   2.44899210e+03
  6.36000000e-06   2.00000000e-01   2.44899210e+03
  6.38000000e-06   2.00000000e-01   2.44899210e+03
  6.40000000e-06   2.00000000e-01   2.44899210e+03
  6.42000000e-06   2.00000000e-01   2.44899210e+03
  6.44000000e-06   2.00000000e-01   2.44899210e+03
  6.46000000e-06   2.00000000e-01   2.44899210e+03
  6.48000000e-06   2.00000000e-01   2.44899210e+03
  6.50000000e-06   2.00000000e-01   2.44899210e+03
  6.52000000e-06   2.00000000e-01   2.44899210e+03
  6.54000000e-06   2.00000000e-01   2.44899210e+03
  6.56000000e-06   2.00000000e-01   2.44899210e+03
  6.58000000e-06   2.00000000e-01   2.44899210e+03
  6.60000000e-06   2.00000000e-01   2.44899210e+03
  6.62000000e-06   2.00000000e-01   2.44899210e+03
  6.64000000e-06   2.00000000e-01   2.44899210e+03
  6.66000000e-06   2.00000000e-01   2.44899210e+03
  6.68000000e-06   2.00000000e-01   2.44899210e+03
  6.70000000e-06   2.00000000e-01   2.44899210e+03
  6.72000000e-06   2.00000000e-01   2.44899210e+03
  6.74000000e-06   2.00000000e-01   2.44899210e+03
  6.76000000e-06   2.00000000e-01   2.44899210e+03
  6.78000000e-06   2.00000000e-01   2.44899210e+03
  6.80000000e-06   2.00000000e-01   2.44899210e+03
  6.82000000e-06   2.00000000e-01   2.44899210e+03
  6.84000000e-06   2.00000000e-01   2.44899210e+03
  6.86000000e-06   2.00000000e-01   2.44899210e+03
  6.88000000e-06   2.00000000e-01   2.44899210e+03
  6.90000000e-06   2.00000000e-01   2.44899210e+03
  6.92000000e-06   2.00000000e-01   2.44899210e+03
  6.94000000e-06   2.00000000e-01   2.44899210e+03
  6.96000000e-06   2.00000000e-01   2.44899210e+03
  6.98000000e-06   2.00000000e-01   2.44899210e+03
  7.00000000e-06   2.00000000e-01   2.44899210e+03
  7.02000000e-06   2.00000000e-01   2.44899210e+03
  7.04000000e-06   2.00000000e-01   2.44899210e+03
  7.06000000e-06   2.00000000e-01   2.44899210e+03
  7.08000000e-06   2.00000000e-01   2.44899210e+03
  7.10000000e-06   2.00000000e-01   2.44899210e+03
  7.12000000e-06   2.00000000e-01   2.44899210e+03
  7.14000000e-06   2.00000000e-01   2.44899210e+03
  7.16000000e-06   2.00000000e-01   2.44899210e+03
  7.18000000e-06   2.00000000e-01   2.44899210e+03
  7.20000000e-06   2.00000000e-01   2.44899210e+03
  7.22000000e-06   2.00000000e-01   2.44899210e+03
  7.24000000e-06   2.00000000e-01   2.44899210e+03
  7.26000000e-06   2.00000000e-01   2.44899210e+03
  7.28000000e-06   2.00000000e-01   2.44899210e+03
  7.30000000e-06   2.00000000e-01   2.44899210e+03
  7.32000000e-06   2.00000000e-01   2.44899210e+03
  7.34000000e-06   2.00000000e-01   2.44899210e+03
  7.36000000e-06   2.00000000e-01   2.44899210e+03
  7.38000000e-06   2.00000000e-01   2.44899210e+03
  7.40000000e-06   2.00000000e-01   2.44899210e+03
  7.42000000e-06   2.00000000e-01   2.44899210e+03
  7.44000000e-06   2.00000000e-01   2.44899210e+03
  7.46000000e-06   2.00000000e-01   2.44899210e+03
  7.48000000e-06   2.00000000e-01   2.44899210e+03
  7.50000000e-06   2.00000000e-01   2.44899210e+03
  7.52000000e-06   2.00000000e-01   2.44899210e+03
  7.54000000e-06   2.00000000e-01   2.44899210e+03
  7.56000000e-06   2.00000000e-01   2.44899210e+03
  7.58000000e-06   2.00000000e-01   2.44899210e+03
  7.60000000e-06   2.00000000e-01   2.44899210e+03
  7.62000000e-06   2.00000000e-01   2.44899210e+03
  7.64000000e-06   2.00000000e-01   2.44899210e+03
  7.66000000e-06   2.00000000e-01   2.44899210e+03
  7.68000000e-06   2.00000000e-01   2.44899210e+03
  7.70000000e-06   2.00000000e-01   2.44899210e+03
  7.72000000e-06   2.00000000e-01   2.44899210e+03
  7.74000000e-06   2.00000000e-01   2.44899210e+03
  7.76000000e-06   2.00000000e-01   2.44899210e+03
  7.78000000e-06   2.00000000e-01   2.44899210e+03
  7.80000000e-06   2.00000000e-01   2.44899210e+03
  7.82000000e-06   2.00000000e-01   2.44899210e+03
  7.84000000e-06   2.00000000e-01   2.44899210e+03
  7.86000000e-06   2.00000000e-01   2.44899210e+03
  7.88000000e-06   2.00000000e-01   2.44899210e+03
  7.90000000e-06   2.00000000e-01   2.44899210e+03
  7.92000000e-06   2.00000000e-01   2.44899210e+03
  7.94000000e-06   2.00000000e-01   2.44899210e+03
  7.96000000e-06   2.00000000e-01   2.44899210e+03
  7.98000000e-06   2.00000000e-01   2.44899210e+03
  8.00000000e-06   2.00000000e-01   2.44899210e+03
  8.02000000e-06   2.00000000e-01   2.44899210e+03
  8.04000000e-06   2.00000000e-01   2.44899210e+03
  8.06000000e-06   2.00000000e-01   2.44899210e+03
  8.08000000e-06   2.00000000e-01   2.44899210e+03
  8.10000000e-06   2.00000000e-01   2.44899210e+03
  8.12000000e-06   2.00000000e-01   2.44899210e+03
  8.14000000e-06   2.00000000e-01   2.44899210e+03
  8.16000000e-06   2.00000000e-01   2.44899210e+03
  8.18000000e-06   2.00000000e-01   2.44899210e+03
  8.20000000e-06   2.00000000e-01   2.44899210e+03
  8.22000000e-06   2.00000000e-01   2.44899210e+03
  8.24000000e-06   2.00000000e-01   2.44899210e+03
  8.26000000e-06   2.00000000e-01   2.44899210e+03
  8.28000000e-06   2.00000000e-01   2.44899210e+03
  8.30000000e-06   2.00000000e-01   2.44899210e+03
  8.32000000e-06   2.00000000e-01   2.44899210e+03
  8.34000000e-06   2.00000000e-01   2.44899210e+03
  8.36000000e-06   2.00000000e-01   2.44899210e+03
  8.38000000e-06   2.00000000e-01   2.44899210e+03
  8.40000000e-06   2.00000000e-01   2.44899210e+03
  8.42000000e-06   2.00000000e-01   2.44899210e+03
  8.44000000e-06   2.00000000e-01   2.44899210e+03
  8.46000000e-06   2.00000000e-01   2.44899210e+03
  8.48000000e-06   2.00000000e-01   2.44899210e+03
  8.50000000e-06   2.00000000e-01   2.44899210e+03
  8.52000000e-06   2.00000000e-01   2.44899210e+03
  8.54000000e-06   2.00000000e-01   2.44899210e+03
  8.56000000e-06   2.00000000e-01   2.44899210e+03
  8.58000000e-06   2.00000000e-01   2.44899210e+03
  8.60000000e-06   2.00000000e-01   2.44899210e+03
  8.62000000e-06   2.00000000e-01   2.44899210e+03
  8.64000000e-06   2.00000000e-01   2.44899210e+03
  8.66000000e-06   2.00000000e-01   2.44899210e+03
  8.68000000e-06   2.00000000e-01   2.44899210e+03
  8.70000000e-06   2.00000000e-01   2.44899210e+03
  8.72000000e-06   2.00000000e-01   2.44899210e+03
  8.74000000e-06   2.00000000e-01   2.44899210e+03
  8.76000000e-06   2.00000000e-01   2.44899210e+03
  8.78000000e-06   2.00000000e-01   2.44899210e+03
  8.80000000e-06   2.00000000e-01   2.44899210e+03
  8.82000000e-06   2.00000000e-01   2.44899210e+03
  8.84000000e-06   2.00000000e-01   2.44899210e+03
  8.86000000e-06   2.00000000e-01   2.44899210e+03
  8.88000000e-06   2.00000000e-01   2.44899210e+03
  8.90000000e-06   2.00000000e-01   2.44899210e+03
  8.92000000e-06   2.00000000e-01   2.44899210e+03
  8.94000000e-06   2.00000000e-01   2.44899210e+03
  8.96000000e-06   2.00000000e-01   2.44899210e+03
  8.98000000e-06   2.00000000e-01   2.44899210e+03
  9.00000000e-06   2.00000000e-01   2.44899210e+03
  9.02000000e-06   2.00000000e-01   2.44899210e+03
  9.04000000e-06   2.00000000e-01   2.44899210e+03
  9.06000000e-06   2.00000000e-01   2.44899210e+03
  9.08000000e-06   2.00000000e-01   2.44899210e+03
  9.10000000e-06   2.00000000e-01   2.44899210e+03
  9.12000000e-06   2.00000000e-01   2.44899210e+03
  9.14000000e-06   2.00000000e-01   2.44899210e+03
  9.16000000e-06   2.00000000e-01   2.44899210e+03
  9.18000000e-06   2.00000000e-01   2.44899210e+03
  9.20000000e-06   2.00000000e-01   2.44899210e+03
  9.22000000e-06   2.00000000e-01   2.44899210e+03
  9.24000000e-06   2.00000000e-01   2.44899210e+03
  9.26000000e-06   2.00000000e-01   2.44899210e+03
  9.28000000e-06   2.00000000e-01   2.44899210e+03
  9.30000000e-06   2.00000000e-01   2.44899210e+03
  9.32000000e-06   2.00000000e-01   2.44899210e+03
  9.34000000e-06   2.00000000e-01   2.44899210e+03
  9.36000000e-06   2.00000000e-01   2.44899210e+03
  9.38000000e-06   2.00000000e-01   2.44899210e+03
  9.40000000e-06   2.00000000e-01   2.44899210e+03
  9.42000000e-06   2.00000000e-01   2.44899210e+03
  9.44000000e-06   2.00000000e-01   2.44899210e+03
  9.46000000e-06   2.00000000e-01   2.44899210e+03
  9.48000000e-06   2.00000000e-01   2.44899210e+03
  9.50000000e-06   2.00000000e-01   2.44899210e+03
  9.52000000e-06   2.00000000e-01   2.44899210e+03
  9.54000000e-06   2.00000000e-01   2.44899210e+03
  9.56000000e-06   2.00000000e-01   2.44899210e+03
  9.58000000e-06   2.00000000e-01   2.44899210e+03
  9.60000000e-06   2.00000000e-01   2.44899210e+03
  9.62000000e-06   2.00000000e-01   2.44899210e+03
  9.64000000e-06   2.00000000e-01   2.44899210e+03
  9.66000000e-06   2.00000000e-01   2.44899210e+03
  9.68000000e-06   2.00000000e-01   2.44899210e+03
  9.70000000e-06   2.00000000e-01   2.44899210e+03
  9.72000000e-06   2.00000000e-01   2.44899210e+03
  9.74000000e-06   2.00000000e-01   2.44899210e+03
  9.76000000e-06   2.00000000e-01   2.44899210e+03
  9.78000000e-06   2.00000000e-01   2.44899210e+03
  9.80000000e-06   2.00000000e-01   2.44899210e+03
  9.82000000e-06   2.00000000e-01   2.44899210e+03
  9.84000000e-06   2.00000000e-01   2.44899210e+03
  9.86000000e-06   2.00000000e-01   2.44899210e+03
  9.88000000e-06   2.00000000e-01   2.44899210e+03
  9.90000000e-06   2.00000000e-01   2.44899210e+03
  9.92000000e-06   2.00000000e-01   2.44899210e+03
